m,StockCode,revenue,cnt_cus,cnt_pro
2010-12-01,21791,1374.8,43,1157
2010-12-01,21792,33.82,1,4
2010-12-01,21793,6.75,1,1
2010-12-01,21794,47.39,3,5
2010-12-01,21801,224.12,8,487
2010-12-01,21802,241.09,11,567
2010-12-01,21803,254.75,10,582
2010-12-01,21804,75.48,4,16
2010-12-01,21807,105.06,12,214
2010-12-01,21808,93.75,3,25
2010-12-01,21809,207.65,8,151
2010-12-01,21810,176.49,7,117
2010-12-01,21811,285.14,14,214
2010-12-01,21812,229.86,5,38
2010-12-01,21813,295.83000000000004,8,45
2010-12-01,21814,46.48,4,1
2010-12-01,21815,133.31,5,74
2010-12-01,21816,2.9,1,2
2010-12-01,21817,77.31,9,90
2010-12-01,21818,231.89000000000001,17,269
2010-12-01,21819,91.64,9,104
2010-12-01,21820,237.21,10,55
2010-12-01,21821,155.79,4,24
2010-12-01,21822,106.23,5,51
2010-12-01,21823,93.28,8,58
2010-12-01,21824,97.71,6,60
2010-12-01,21826,82.72,4,44
2010-12-01,21827,6.25,2,5
2010-12-01,21828,17.56,2,8
2010-12-01,21829,69.01,6,271
2010-12-01,21830,196.19,13,462
2010-12-01,21832,363.69,11,180
2010-12-01,21833,687.0699999999999,12,405
2010-12-01,21836,18.990000000000002,1,-12
2010-12-01,21843,1879.2999999999997,56,174
2010-12-01,21844,641.6700000000001,13,225
2010-12-01,21845,35.40000000000001,6,12
2010-12-01,21846,343.18,4,99
2010-12-01,21847,15.950000000000001,0,5
2010-12-01,21849,146.11,4,35
2010-12-01,21850,68.33,3,15
2010-12-01,21851,110.43,3,25
2010-12-01,21864,519.71,10,184
2010-12-01,21865,81.99,10,30
2010-12-01,21866,183.1,11,81
2010-12-01,21867,53.78,14,40
2010-12-01,21868,416.95,23,304
2010-12-01,21870,612.8100000000001,28,475
2010-12-01,21871,457.03,23,321
2010-12-01,21872,81.8,9,57
2010-12-01,21873,201.72,11,325
2010-12-01,21874,375.65,15,233
2010-12-01,21875,143.68,12,93
2010-12-01,21876,489.28999999999996,21,733
2010-12-01,21877,290.63,28,219
2010-12-01,21878,10.04,2,8
2010-12-01,21879,94.84,14,386
2010-12-01,21880,85.54,13,316
2010-12-01,21881,61.120000000000005,7,236
2010-12-01,21882,65.64,7,273
2010-12-01,21883,111.81,13,314
2010-12-01,21884,75.96000000000001,9,283
2010-12-01,21888,590.28,23,135
2010-12-01,21889,772.95,35,592
2010-12-01,21890,280.42,20,78
2010-12-01,21891,256.65999999999997,21,165
2010-12-01,21892,356.8,29,230
2010-12-01,21894,81.47999999999999,6,42
2010-12-01,21895,12.72,1,-3
2010-12-01,21896,54.44,2,17
2010-12-01,21899,85.57000000000001,9,113
2010-12-01,21900,103.41,12,142
2010-12-01,21901,93.37,10,125
2010-12-01,21902,61.96,6,86
2010-12-01,21903,261.19,10,111
2010-12-01,21904,23.1,5,11
2010-12-01,21905,44.1,7,21
2010-12-01,21906,332.22,8,28
2010-12-01,21907,208.54000000000002,15,101
2010-12-01,21908,635.07,24,281
2010-12-01,21910,4.949999999999999,3,3
2010-12-01,21911,86.1,7,47
2010-12-01,21912,579.75,17,126
2010-12-01,21913,179.4,7,40
2010-12-01,21914,789.12,34,594
2010-12-01,21915,2573.92,38,2226
2010-12-01,21916,73.93,13,159
2010-12-01,21917,34.129999999999995,8,70
2010-12-01,21918,130.41,19,277
2010-12-01,21922,124.65,3,10
2010-12-01,21925,15.0,1,12
2010-12-01,21927,30.0,1,24
2010-12-01,21928,1362.59,28,749
2010-12-01,21929,1123.59,26,549
2010-12-01,21930,1059.28,29,472
2010-12-01,21931,1583.43,45,585
2010-12-01,21932,41.31,4,13
2010-12-01,21933,138.68,7,44
2010-12-01,21934,391.95,6,137
2010-12-01,21935,636.19,9,278
2010-12-01,21936,101.63000000000001,6,21
2010-12-01,21937,56.09,5,15
2010-12-01,21942,72.50999999999999,3,51
2010-12-01,21943,8.34,1,6
2010-12-01,21944,23.32,2,16
2010-12-01,21945,64.17,2,45
2010-12-01,21946,3.36,1,3
2010-12-01,21947,87.67999999999999,3,61
2010-12-01,21948,92.82,4,57
2010-12-01,21949,253.92,8,198
2010-12-01,21955,575.58,17,59
2010-12-01,21967,106.04999999999998,18,337
2010-12-01,21972,26.72,1,15
2010-12-01,21973,10.149999999999999,2,7
2010-12-01,21974,131.94,6,72
2010-12-01,21975,334.57,17,714
2010-12-01,21976,215.03,15,284
2010-12-01,21977,891.79,36,1724
2010-12-01,21980,90.32999999999998,14,269
2010-12-01,21981,127.46999999999998,15,403
2010-12-01,21982,197.07,20,587
2010-12-01,21983,64.11999999999999,10,196
2010-12-01,21984,79.46,10,218
2010-12-01,21985,105.86999999999999,19,319
2010-12-01,21986,38.66,7,114
2010-12-01,21987,38.35,6,59
2010-12-01,21988,42.18,4,42
2010-12-01,21989,133.09,7,155
2010-12-01,21990,167.99,4,65
2010-12-01,21991,61.12,2,24
2010-12-01,21992,450.28,7,172
2010-12-01,21993,181.0,2,68
2010-12-01,22021,69.3,2,42
2010-12-01,22023,47.12,5,104
2010-12-01,22024,68.0,8,164
2010-12-01,22025,36.06,2,90
2010-12-01,22026,23.56,4,52
2010-12-01,22027,51.43,7,103
2010-12-01,22028,72.19,8,155
2010-12-01,22029,162.37,19,361
2010-12-01,22030,146.88,17,360
2010-12-01,22031,10.620000000000001,1,24
2010-12-01,22032,7.1899999999999995,1,17
2010-12-01,22033,20.16,3,48
2010-12-01,22034,3.3600000000000003,1,-215
2010-12-01,22035,34.49,5,77
2010-12-01,22037,55.559999999999995,9,120
2010-12-01,22040,10.5,1,25
2010-12-01,22041,1109.53,15,495
2010-12-01,22042,38.96,5,92
2010-12-01,22043,12.78,1,30
2010-12-01,22044,25.2,4,60
2010-12-01,22045,73.5,7,175
2010-12-01,22046,10.5,1,25
2010-12-01,22047,52.5,4,125
2010-12-01,22048,21.0,2,50
2010-12-01,22049,136.5,7,325
2010-12-01,22050,31.5,3,75
2010-12-01,22051,42.0,3,100
2010-12-01,22052,42.0,4,100
2010-12-01,22053,12.5,1,10
2010-12-01,22055,104.35,4,71
2010-12-01,22057,59.599999999999994,3,40
2010-12-01,22059,309.26,12,218
2010-12-01,22060,99.5,3,10
2010-12-01,22061,230.29999999999998,11,23
2010-12-01,22062,17.700000000000003,1,6
2010-12-01,22063,79.67000000000002,4,25
2010-12-01,22064,340.96999999999997,9,184
2010-12-01,22065,312.59999999999997,15,182
2010-12-01,22066,17.4,1,12
2010-12-01,22067,71.51,3,37
2010-12-01,22068,63.589999999999996,4,23
2010-12-01,22069,146.82,2,45
2010-12-01,22070,172.5,8,46
2010-12-01,22071,93.99,8,23
2010-12-01,22072,348.75,17,94
2010-12-01,22073,202.23000000000002,7,57
2010-12-01,22074,206.39,16,331
2010-12-01,22075,712.49,17,421
2010-12-01,22076,149.15,13,79
2010-12-01,22077,1476.49,49,741
2010-12-01,22078,134.23000000000002,9,50
2010-12-01,22079,110.35,10,56
2010-12-01,22080,174.57,12,97
2010-12-01,22081,84.6,4,29
2010-12-01,22082,663.2,37,331
2010-12-01,22083,1743.6100000000001,34,477
2010-12-01,22084,383.56,9,86
2010-12-01,22085,59.00000000000001,5,20
2010-12-01,22086,9205.15,118,2453
2010-12-01,22087,171.13000000000002,14,55
2010-12-01,22088,141.63,7,51
2010-12-01,22089,35.42,3,10
2010-12-01,22090,457.99000000000007,11,143
2010-12-01,22091,50.099999999999994,5,30
2010-12-01,22092,35.0,4,28
2010-12-01,22093,33.769999999999996,7,25
2010-12-01,22094,47.54,7,34
2010-12-01,22095,550.25,14,415
2010-12-01,22096,32.54,6,22
2010-12-01,22097,28.77,5,21
2010-12-01,22098,71.34,11,48
2010-12-01,22099,43.81,5,29
2010-12-01,22100,31.33,7,17
2010-12-01,22101,82.11,2,35
2010-12-01,22102,9.9,1,6
2010-12-01,22104,11.620000000000001,0,7
2010-12-01,22105,38.05,1,9
2010-12-01,22106,45.54,0,9
2010-12-01,22107,370.26,13,75
2010-12-01,22108,73.6,3,26
2010-12-01,22109,1163.97,18,253
2010-12-01,22110,1801.92,21,295
2010-12-01,22111,5256.8,115,958
2010-12-01,22112,7327.13,99,1231
2010-12-01,22113,2430.91,77,634
2010-12-01,22114,8095.26,56,1346
2010-12-01,22115,150.56,7,40
2010-12-01,22116,70.58,4,38
2010-12-01,22117,64.75,6,44
2010-12-01,22118,175.17,12,27
2010-12-01,22119,222.4,13,32
2010-12-01,22120,249.71,6,23
2010-12-01,22121,386.43,20,57
2010-12-01,22123,85.41,3,16
2010-12-01,22124,30.119999999999997,0,12
2010-12-01,22127,102.72,5,73
2010-12-01,22128,180.0,8,144
2010-12-01,22129,25.5,2,30
2010-12-01,22130,330.91999999999996,26,188
2010-12-01,22131,195.44,15,84
2010-12-01,22132,51.209999999999994,5,45
2010-12-01,22133,59.63,4,53
2010-12-01,22134,20.83,1,31
2010-12-01,22135,28.83,3,46
2010-12-01,22136,63.42,5,26
2010-12-01,22137,2.95,1,1
2010-12-01,22138,49.5,7,10
2010-12-01,22139,246.98,8,108
2010-12-01,22141,684.18,30,267
2010-12-01,22142,219.58999999999997,23,133
2010-12-01,22144,862.41,39,324
2010-12-01,22145,63.0,1,61
2010-12-01,22147,751.78,39,470
2010-12-01,22148,4.21,0,1
2010-12-01,22149,934.35,39,337
2010-12-01,22150,585.84,33,266
2010-12-01,22151,195.41,19,416
2010-12-01,22152,79.18,8,159
2010-12-01,22153,99.73,9,218
2010-12-01,22154,464.13,19,1090
2010-12-01,22155,181.43,11,320
2010-12-01,22156,109.86,12,114
2010-12-01,22157,113.04999999999998,7,133
2010-12-01,22158,1435.71,42,492
2010-12-01,22161,162.31,3,215
2010-12-01,22162,304.78000000000003,3,53
2010-12-01,22163,81.21000000000001,3,26
2010-12-01,22164,64.92000000000002,3,20
2010-12-01,22165,346.14,0,27
2010-12-01,22166,400.54999999999995,4,31
2010-12-01,22167,283.03,4,22
2010-12-01,22168,85.0,14,10
2010-12-01,22169,915.98,16,98
2010-12-01,22170,494.15000000000003,13,71
2010-12-01,22171,642.42,15,69
2010-12-01,22173,557.73,24,171
2010-12-01,22174,2027.44,24,1305
2010-12-01,22175,112.17,13,31
2010-12-01,22176,76.72,10,24
2010-12-01,22178,1735.38,39,1302
2010-12-01,22179,765.34,14,94
2010-12-01,22180,397.56,12,39
2010-12-01,22181,61.04,6,68
2010-12-01,22182,50.52,0,12
2010-12-01,22183,286.17,3,47
2010-12-01,22184,203.31000000000003,2,24
2010-12-01,22185,68.01,6,35
2010-12-01,22186,25.22,10,-10
2010-12-01,22187,339.46,13,62
2010-12-01,22188,5200.14,19,2158
2010-12-01,22189,5721.21,22,2279
2010-12-01,22190,219.92999999999998,11,139
2010-12-01,22191,263.48,18,30
2010-12-01,22192,254.96,15,28
2010-12-01,22193,363.78,16,43
2010-12-01,22194,67.96000000000001,3,6
2010-12-01,22195,520.59,19,244
2010-12-01,22196,272.11,18,262
2010-12-01,22197,2625.1,67,2731
2010-12-01,22198,1553.28,35,834
2010-12-01,22199,297.83,8,59
2010-12-01,22200,203.58,4,34
2010-12-01,22201,47.209999999999994,2,12
2010-12-01,22202,113.22,6,26
2010-12-01,22203,174.06,7,33
2010-12-01,22204,23.91,1,7
2010-12-01,22206,0.85,0,1
2010-12-01,22207,671.71,10,121
2010-12-01,22208,90.08,4,38
2010-12-01,22209,46.53,3,23
2010-12-01,22210,61.2,7,35
2010-12-01,22211,31.59,3,16
2010-12-01,22212,332.12,14,126
2010-12-01,22214,95.89,5,39
2010-12-01,22215,110.48,6,12
2010-12-01,22216,23.2,0,15
2010-12-01,22217,90.05,3,67
2010-12-01,22218,4.25,1,3
2010-12-01,22219,319.3,21,328
2010-12-01,22220,10.43,3,0
2010-12-01,22221,60.17999999999999,2,5
2010-12-01,22222,570.39,22,239
2010-12-01,22223,258.41999999999996,7,116
2010-12-01,22224,186.0,9,48
2010-12-01,22227,130.74,9,174
2010-12-01,22228,1.7,2,2
2010-12-01,22229,0.85,1,1
2010-12-01,22230,9.35,3,11
2010-12-01,22231,75.39999999999999,6,52
2010-12-01,22232,52.8,1,32
2010-12-01,22233,-14.850000000000001,3,-9
2010-12-01,22236,348.15,8,29
2010-12-01,22241,15.03,2,9
2010-12-01,22242,178.5,9,103
2010-12-01,22243,209.79,10,123
2010-12-01,22244,215.33999999999997,7,100
2010-12-01,22245,103.38,5,114
2010-12-01,22246,158.12,1,44
2010-12-01,22247,8.91,0,11
2010-12-01,22248,10.610000000000001,0,11
2010-12-01,22249,27.369999999999997,1,33
2010-12-01,22250,19.68,0,18
2010-12-01,22251,18.81,2,9
2010-12-01,22252,40.44,2,36
2010-12-01,22254,60.0,3,48
2010-12-01,22255,112.08,7,129
2010-12-01,22256,8.77,1,5
2010-12-01,22257,61.33,1,145
2010-12-01,22258,142.31,4,307
2010-12-01,22259,99.03999999999999,3,208
2010-12-01,22260,57.849999999999994,2,49
2010-12-01,22261,18.3,1,12
2010-12-01,22262,57.88999999999999,3,50
2010-12-01,22263,17.34,1,55
2010-12-01,22264,113.8,4,543
2010-12-01,22265,30.490000000000002,4,44
2010-12-01,22269,17.53,1,11
2010-12-01,22270,48.75,1,13
2010-12-01,22271,367.33000000000004,16,123
2010-12-01,22272,138.67000000000002,17,45
2010-12-01,22273,447.01000000000005,20,147
2010-12-01,22274,292.15000000000003,19,89
2010-12-01,22275,527.85,1,69
2010-12-01,22276,223.68,5,64
2010-12-01,22277,155.47,4,67
2010-12-01,22278,426.06,13,64
2010-12-01,22279,33.989999999999995,2,21
2010-12-01,22280,9.7,1,10
2010-12-01,22281,12.72,0,1
2010-12-01,22282,254.91,1,11
2010-12-01,22283,344.84,6,30
2010-12-01,22284,53.04,2,28
2010-12-01,22285,81.15,3,44
2010-12-01,22286,10.02,1,4
2010-12-01,22287,6.72,0,2
2010-12-01,22288,12.549999999999999,0,5
2010-12-01,22289,2.51,0,1
2010-12-01,22291,104.39999999999999,3,72
2010-12-01,22292,10.23,3,6
2010-12-01,22293,8.94,0,3
2010-12-01,22294,770.68,26,596
2010-12-01,22295,623.3100000000001,21,367
2010-12-01,22296,398.13,20,233
2010-12-01,22297,490.38,24,354
2010-12-01,22299,236.37,8,177
2010-12-01,22300,369.23,17,132
2010-12-01,22301,544.46,21,183
2010-12-01,22302,241.35000000000002,5,101
2010-12-01,22303,157.94,4,58
2010-12-01,22304,142.6,7,51
2010-12-01,22305,86.5,3,29
2010-12-01,22306,166.04,6,84
2010-12-01,22307,148.49,6,75
2010-12-01,22308,124.11,1,28
2010-12-01,22309,121.55999999999999,1,27
2010-12-01,22310,349.52,10,164
2010-12-01,22311,420.40000000000003,11,88
2010-12-01,22312,560.6700000000001,16,173
2010-12-01,22313,206.13000000000002,8,67
2010-12-01,22314,633.3900000000001,12,173
2010-12-01,22315,97.53,13,75
2010-12-01,22316,55.019999999999996,7,42
2010-12-01,22317,47.56,0,12
2010-12-01,22318,180.05,9,51
2010-12-01,22319,54.6,5,84
2010-12-01,22320,17.85,1,3
2010-12-01,22321,75.08999999999999,6,75
2010-12-01,22322,32.84,0,29
2010-12-01,22324,73.92,1,24
2010-12-01,22325,70.41999999999999,1,14
2010-12-01,22326,1679.17,33,535
2010-12-01,22327,294.79,13,67
2010-12-01,22328,4823.2,29,1858
2010-12-01,22329,20.22,3,5
2010-12-01,22331,162.06,11,92
2010-12-01,22332,54.449999999999996,6,33
2010-12-01,22333,280.62,21,168
2010-12-01,22334,29.7,3,18
2010-12-01,22335,145.71,8,198
2010-12-01,22336,60.54,5,66
2010-12-01,22337,64.8,3,90
2010-12-01,22338,82.92,7,114
2010-12-01,22339,29.07,3,36
2010-12-01,22340,13.44,0,4
2010-12-01,22341,47.96,2,27
2010-12-01,22342,111.1,3,96
2010-12-01,22343,94.77,8,390
2010-12-01,22344,100.17999999999999,5,394
2010-12-01,22345,96.8,5,389
2010-12-01,22346,95.69,5,377
2010-12-01,22348,548.16,21,582
2010-12-01,22349,82.86,3,19
2010-12-01,22350,126.82,5,35
2010-12-01,22352,497.46,19,185
2010-12-01,22353,0.0,0,-27
2010-12-01,22354,108.75,3,29
2010-12-01,22355,3599.1099999999997,31,1979
2010-12-01,22356,949.85,24,617
2010-12-01,22357,203.64000000000001,8,43
2010-12-01,22358,253.94000000000003,11,62
2010-12-01,22359,50.190000000000005,4,14
2010-12-01,22360,180.79000000000002,8,51
2010-12-01,22361,79.78,1,18
2010-12-01,22362,79.69000000000001,4,26
2010-12-01,22363,20.68,1,4
2010-12-01,22364,62.03,4,14
2010-12-01,22365,365.79,12,41
2010-12-01,22366,491.61,10,52
2010-12-01,22367,585.1999999999999,23,198
2010-12-01,22371,634.51,27,123
2010-12-01,22372,105.96000000000001,6,20
2010-12-01,22374,255.20000000000002,16,57
2010-12-01,22375,242.46,10,50
2010-12-01,22376,127.18,6,23
2010-12-01,22377,150.41,12,129
2010-12-01,22378,717.1,14,673
2010-12-01,22379,1302.09,24,452
2010-12-01,22380,134.48,11,56
2010-12-01,22381,468.68,15,233
2010-12-01,22382,753.9300000000001,40,461
2010-12-01,22383,1066.83,42,619
2010-12-01,22384,564.5899999999999,25,330
2010-12-01,22385,426.21999999999997,19,217
2010-12-01,22386,1000.31,35,492
2010-12-01,22389,58.650000000000006,5,31
2010-12-01,22390,45.9,4,42
2010-12-01,22391,25.5,2,18
2010-12-01,22393,55.86,2,24
2010-12-01,22394,45.81999999999999,3,56
2010-12-01,22395,35.5,1,17
2010-12-01,22396,158.60999999999999,8,333
2010-12-01,22398,222.56,15,172
2010-12-01,22399,83.75,7,67
2010-12-01,22400,47.5,5,38
2010-12-01,22402,37.519999999999996,4,28
2010-12-01,22403,71.16,6,86
2010-12-01,22405,45.04,5,32
2010-12-01,22406,31.28,3,22
2010-12-01,22407,1.25,1,1
2010-12-01,22408,17.509999999999998,1,13
2010-12-01,22409,55.04,3,40
2010-12-01,22410,17.509999999999998,1,13
2010-12-01,22411,1698.02,42,752
2010-12-01,22412,113.48,9,46
2010-12-01,22413,413.16,21,124
2010-12-01,22414,172.56,4,16
2010-12-01,22415,103.35000000000001,8,13
2010-12-01,22416,11.68,2,7
2010-12-01,22417,394.6,20,726
2010-12-01,22418,509.96999999999997,25,565
2010-12-01,22419,220.89,11,402
2010-12-01,22420,21.49,3,44
2010-12-01,22421,75.44,8,153
2010-12-01,22422,89.55,8,99
2010-12-01,22423,26897.36,126,2002
2010-12-01,22424,697.6,14,46
2010-12-01,22425,110.25,7,17
2010-12-01,22426,78.03,5,18
2010-12-01,22427,362.71000000000004,17,54
2010-12-01,22428,211.15,10,32
2010-12-01,22429,237.85,15,51
2010-12-01,22430,100.35000000000001,6,15
2010-12-01,22431,125.95,5,54
2010-12-01,22432,79.86,8,35
2010-12-01,22433,65.59,4,29
2010-12-01,22434,86.11,7,43
2010-12-01,22435,215.04,15,168
2010-12-01,22436,40.93,5,62
2010-12-01,22437,66.06,7,72
2010-12-01,22438,66.14,9,36
2010-12-01,22439,69.47,11,103
2010-12-01,22440,44.95,6,106
2010-12-01,22441,222.66000000000003,17,100
2010-12-01,22442,87.68,6,10
2010-12-01,22443,215.8,11,22
2010-12-01,22444,590.93,12,906
2010-12-01,22445,343.69000000000005,15,119
2010-12-01,22446,49.46,1,16
2010-12-01,22447,24.35,0,7
2010-12-01,22448,33.71,1,7
2010-12-01,22449,224.8,15,62
2010-12-01,22450,214.61,18,61
2010-12-01,22451,409.75,22,107
2010-12-01,22452,380.5,8,148
2010-12-01,22453,369.64000000000004,7,137
2010-12-01,22454,464.97,13,147
2010-12-01,22456,726.1700000000001,16,111
2010-12-01,22457,2097.26,60,586
2010-12-01,22458,71.08,4,20
2010-12-01,22459,55.739999999999995,3,13
2010-12-01,22460,178.87,10,131
2010-12-01,22461,140.20999999999998,7,7
2010-12-01,22464,304.86,14,163
2010-12-01,22465,310.23,15,176
2010-12-01,22466,1695.74,12,1034
2010-12-01,22467,1347.8100000000002,33,563
2010-12-01,22468,405.35,17,55
2010-12-01,22469,3392.0,95,1798
2010-12-01,22470,3298.9700000000003,92,1083
2010-12-01,22471,351.68,13,105
2010-12-01,22472,333.24,12,62
2010-12-01,22473,396.26,19,122
2010-12-01,22474,180.79999999999998,17,23
2010-12-01,22475,202.01,9,36
2010-12-01,22476,463.78,9,53
2010-12-01,22477,43.839999999999996,4,26
2010-12-01,22478,21.31,2,11
2010-12-01,22479,16.29,2,9
2010-12-01,22480,133.77,17,105
2010-12-01,22481,88.88,7,88
2010-12-01,22482,80.0,10,64
2010-12-01,22483,156.41000000000003,10,47
2010-12-01,22485,152.99,4,11
2010-12-01,22486,96.60000000000001,3,20
2010-12-01,22487,242.92999999999998,7,19
2010-12-01,22488,150.75,12,81
2010-12-01,22489,251.35999999999999,21,578
2010-12-01,22491,246.21999999999997,16,282
2010-12-01,22492,1616.8,24,2710
2010-12-01,22493,291.12,12,175
2010-12-01,22494,167.59,11,125
2010-12-01,22495,144.72,3,32
2010-12-01,22496,29.510000000000005,3,9
2010-12-01,22497,216.24,6,34
2010-12-01,22498,74.68,4,8
2010-12-01,22499,221.79000000000002,9,35
2010-12-01,22500,55.57,5,10
2010-12-01,22501,672.83,12,40
2010-12-01,22502,1132.76,22,205
2010-12-01,22503,485.92,3,24
2010-12-01,22504,1004.6,11,68
2010-12-01,22505,483.22,22,78
2010-12-01,22507,1258.64,15,278
2010-12-01,22508,340.32,20,83
2010-12-01,22509,204.49,5,12
2010-12-01,22510,66.87,5,29
2010-12-01,22511,94.49,7,46
2010-12-01,22512,31.37,3,19
2010-12-01,22513,49.230000000000004,2,9
2010-12-01,22514,39.910000000000004,4,20
2010-12-01,22515,50.46,2,18
2010-12-01,22516,27.33,2,11
2010-12-01,22517,21.02,1,8
2010-12-01,22518,54.65,5,23
2010-12-01,22519,67.26,4,26
2010-12-01,22520,3.36,2,5
2010-12-01,22521,5.02,1,4
2010-12-01,22522,13.559999999999999,3,15
2010-12-01,22523,13.559999999999999,2,15
2010-12-01,22524,39.23,6,31
2010-12-01,22525,76.15,5,42
2010-12-01,22526,89.22,1,5
2010-12-01,22528,3.36,0,1
2010-12-01,22529,20.0,11,49
2010-12-01,22530,217.2,20,508
2010-12-01,22531,125.49,19,265
2010-12-01,22532,28.16,8,65
2010-12-01,22533,78.24,13,187
2010-12-01,22534,160.5,20,372
2010-12-01,22535,14.33,8,29
2010-12-01,22536,519.25,19,1372
2010-12-01,22537,36.21,11,77
2010-12-01,22538,22.71,2,51
2010-12-01,22539,90.53,7,192
2010-12-01,22540,86.16,8,199
2010-12-01,22541,0.85,0,1
2010-12-01,22543,23.13,2,52
2010-12-01,22544,167.13,13,386
2010-12-01,22545,24.67,2,55
2010-12-01,22546,30.34,3,62
2010-12-01,22547,39.99,4,86
2010-12-01,22548,191.29,22,149
2010-12-01,22549,576.64,27,376
2010-12-01,22550,353.07,9,80
2010-12-01,22551,804.0,44,465
2010-12-01,22553,627.6,39,341
2010-12-01,22554,742.58,33,405
2010-12-01,22555,1059.18,35,637
2010-12-01,22556,687.0500000000001,41,405
2010-12-01,22557,597.51,44,330
2010-12-01,22558,1580.45,50,1159
2010-12-01,22559,13.77,2,9
2010-12-01,22560,738.99,28,630
2010-12-01,22561,452.67,22,281
2010-12-01,22562,77.5,17,62
2010-12-01,22563,126.27,22,99
2010-12-01,22564,96.26,13,76
2010-12-01,22565,75.57,15,87
2010-12-01,22566,99.25,16,112
2010-12-01,22567,554.01,16,423
2010-12-01,22568,1126.95,47,286
2010-12-01,22569,1139.46,42,286
2010-12-01,22570,1012.38,47,256
2010-12-01,22571,437.65000000000003,17,448
2010-12-01,22572,266.07,16,261
2010-12-01,22573,319.32,18,288
2010-12-01,22574,287.55999999999995,20,247
2010-12-01,22575,148.10999999999999,11,69
2010-12-01,22576,279.95,19,296
2010-12-01,22577,168.35,20,179
2010-12-01,22578,131.39999999999998,18,126
2010-12-01,22579,151.15,15,154
2010-12-01,22580,-136.69,12,-35
2010-12-01,22581,108.33,10,96
2010-12-01,22582,111.8,10,34
2010-12-01,22583,81.32,8,25
2010-12-01,22584,203.4,9,65
2010-12-01,22585,1370.6,45,1145
2010-12-01,22586,63.55,12,70
2010-12-01,22587,74.55999999999999,11,82
2010-12-01,22588,-65.65000000000013,13,-99
2010-12-01,22589,251.73,8,81
2010-12-01,22591,-71.4,7,8
2010-12-01,22592,120.48,9,28
2010-12-01,22593,287.9,15,272
2010-12-01,22594,290.86,10,265
2010-12-01,22595,475.96,28,478
2010-12-01,22597,66.27,5,57
2010-12-01,22598,18.38,2,14
2010-12-01,22599,14.409999999999998,2,16
2010-12-01,22600,247.03,12,265
2010-12-01,22601,223.94,18,212
2010-12-01,22602,134.26999999999998,10,137
2010-12-01,22603,110.11,13,100
2010-12-01,22604,151.35,10,65
2010-12-01,22605,449.28999999999996,9,27
2010-12-01,22606,129.7,5,7
2010-12-01,22607,387.59,14,38
2010-12-01,22608,78.11,3,362
2010-12-01,22609,73.75999999999999,3,296
2010-12-01,22610,179.96,10,692
2010-12-01,22611,79.74000000000001,2,14
2010-12-01,22613,14.37,5,15
2010-12-01,22614,62.00999999999999,6,185
2010-12-01,22615,47.709999999999994,3,151
2010-12-01,22616,750.0999999999999,36,2694
2010-12-01,22617,780.0,27,172
2010-12-01,22618,298.5,18,30
2010-12-01,22619,1071.12,25,253
2010-12-01,22620,406.90999999999997,21,260
2010-12-01,22621,336.76,17,231
2010-12-01,22622,3245.54,27,346
2010-12-01,22623,434.39,23,82
2010-12-01,22624,1329.06,44,150
2010-12-01,22625,1979.6200000000001,38,203
2010-12-01,22626,339.94,18,40
2010-12-01,22627,637.2,17,60
2010-12-01,22628,70.65,1,9
2010-12-01,22629,1673.6999999999998,40,894
2010-12-01,22630,876.31,41,417
2010-12-01,22631,238.79,13,98
2010-12-01,22632,1800.45,57,878
2010-12-01,22633,1946.5600000000002,63,958
2010-12-01,22634,752.15,27,82
2010-12-01,22635,592.53,23,62
2010-12-01,22636,436.86,20,50
2010-12-01,22637,725.0,26,203
2010-12-01,22638,101.92,7,82
2010-12-01,22639,227.57,13,88
2010-12-01,22640,62.86,7,45
2010-12-01,22641,46.629999999999995,3,38
2010-12-01,22642,102.82,4,44
