m,CustomerID,revenue,cnt_cus,cnt_pro
2010-12-01,17213,590.0500000000001,28,213
2010-12-01,17214,171.05,14,43
2010-12-01,17218,606.28,69,239
2010-12-01,17220,317.5,31,83
2010-12-01,17223,292.84000000000003,29,64
2010-12-01,17227,142.25,10,92
2010-12-01,17228,355.95,30,211
2010-12-01,17230,2597.77,31,1259
2010-12-01,17231,216.31,52,114
2010-12-01,17235,341.90000000000003,10,126
2010-12-01,17236,126.28,9,67
2010-12-01,17238,370.09000000000003,57,126
2010-12-01,17239,-2.55,1,-1
2010-12-01,17243,855.0500000000001,29,295
2010-12-01,17251,283.28000000000003,37,110
2010-12-01,17259,381.64,74,275
2010-12-01,17262,268.86,2,74
2010-12-01,17287,222.7,18,108
2010-12-01,17288,133.56,7,156
2010-12-01,17293,346.14,14,208
2010-12-01,17303,250.04,53,144
2010-12-01,17306,324.0,1,1296
2010-12-01,17307,-152.64,1,-144
2010-12-01,17315,59.02,30,44
2010-12-01,17320,450.92,22,210
2010-12-01,17324,127.05000000000001,6,51
2010-12-01,17338,767.6,55,336
2010-12-01,17339,60.0,4,16
2010-12-01,17340,4093.27,116,2453
2010-12-01,17341,513.6,127,291
2010-12-01,17343,193.64,17,56
2010-12-01,17346,247.84,36,137
2010-12-01,17358,246.70000000000002,40,157
2010-12-01,17371,97.63,7,40
2010-12-01,17372,370.78000000000003,73,235
2010-12-01,17375,109.71000000000001,21,69
2010-12-01,17377,610.08,32,254
2010-12-01,17381,3603.7200000000003,9,2888
2010-12-01,17392,312.41,41,221
2010-12-01,17396,397.5,3,106
2010-12-01,17400,424.17,37,250
2010-12-01,17402,459.96999999999997,24,120
2010-12-01,17404,2646.3,26,3714
2010-12-01,17406,702.1,19,270
2010-12-01,17411,-30.0,2,-8
2010-12-01,17412,447.76,19,210
2010-12-01,17419,374.27,19,203
2010-12-01,17420,130.85,7,53
2010-12-01,17428,893.95,21,375
2010-12-01,17430,112.6,5,60
2010-12-01,17442,-17.0,1,-2
2010-12-01,17449,684.26,73,264
2010-12-01,17450,2028.8400000000001,3,786
2010-12-01,17454,165.85,9,59
2010-12-01,17456,249.86,17,222
2010-12-01,17460,70.30000000000001,2,26
2010-12-01,17470,178.4,11,112
2010-12-01,17491,327.4,5,268
2010-12-01,17496,271.05,10,79
2010-12-01,17511,6634.76,86,6408
2010-12-01,17519,330.35,18,181
2010-12-01,17524,145.0,6,90
2010-12-01,17525,422.7,9,82
2010-12-01,17526,223.6,6,40
2010-12-01,17530,300.64,65,194
2010-12-01,17547,-11.8,2,-4
2010-12-01,17548,-141.48000000000002,7,-132
2010-12-01,17551,306.84,39,150
2010-12-01,17552,298.52,13,144
2010-12-01,17567,517.95,27,244
2010-12-01,17572,70.80000000000001,4,24
2010-12-01,17576,297.0,22,130
2010-12-01,17580,46.85,3,11
2010-12-01,17581,769.08,38,435
2010-12-01,17591,406.6,67,133
2010-12-01,17593,662.9,26,374
2010-12-01,17596,392.62,56,530
2010-12-01,17611,244.19,44,129
2010-12-01,17616,326.4,1,128
2010-12-01,17618,320.28,41,161
2010-12-01,17621,239.4,4,92
2010-12-01,17629,238.65,11,115
2010-12-01,17633,-67.5,1,-10
2010-12-01,17643,101.55,8,71
2010-12-01,17646,251.0,9,110
2010-12-01,17655,608.9,9,114
2010-12-01,17659,359.95,15,85
2010-12-01,17671,394.18,17,190
2010-12-01,17674,300.66,11,349
2010-12-01,17675,943.52,15,352
2010-12-01,17676,300.7,15,158
2010-12-01,17677,1608.1,26,1011
2010-12-01,17682,391.5,18,210
2010-12-01,17685,463.02,13,356
2010-12-01,17690,687.9,24,242
2010-12-01,17691,290.40000000000003,18,134
2010-12-01,17692,343.26,25,384
2010-12-01,17696,175.6,7,88
2010-12-01,17700,-9.85,3,-3
2010-12-01,17702,-88.15,5,-23
2010-12-01,17706,477.83,28,225
2010-12-01,17720,102.0,1,24
2010-12-01,17722,880.14,46,517
2010-12-01,17732,303.97,18,93
2010-12-01,17735,454.6,22,218
2010-12-01,17739,360.06,5,90
2010-12-01,17744,377.52,19,544
2010-12-01,17752,80.64,1,192
2010-12-01,17757,565.8,62,251
2010-12-01,17760,172.54,9,165
2010-12-01,17787,736.28,30,356
2010-12-01,17790,399.55,14,180
2010-12-01,17796,114.65,19,28
2010-12-01,17799,223.48,30,133
2010-12-01,17802,100.2,12,75
2010-12-01,17809,1251.5,15,358
2010-12-01,17812,217.54999999999998,27,144
2010-12-01,17816,16.21,10,16
2010-12-01,17819,980.12,13,274
2010-12-01,17820,-16.95,3,-3
2010-12-01,17827,1271.8,109,743
2010-12-01,17838,935.5600000000001,37,550
2010-12-01,17841,2463.57,189,1048
2010-12-01,17848,97.3,5,22
2010-12-01,17850,5391.21,21,1733
2010-12-01,17855,208.97,17,197
2010-12-01,17857,1340.7,4,2164
2010-12-01,17858,1556.85,22,1623
2010-12-01,17860,252.8,49,104
2010-12-01,17863,384.71999999999997,21,276
2010-12-01,17865,1079.83,42,441
2010-12-01,17869,214.32,16,67
2010-12-01,17870,326.4,1,128
2010-12-01,17873,215.14999999999998,7,129
2010-12-01,17880,458.92,26,314
2010-12-01,17884,324.62,59,236
2010-12-01,17888,29.43,3,52
2010-12-01,17890,476.96,61,343
2010-12-01,17894,515.85,66,222
2010-12-01,17897,409.12,63,150
2010-12-01,17905,394.15,27,172
2010-12-01,17908,243.28,51,173
2010-12-01,17912,274.01,34,179
2010-12-01,17913,218.05,31,100
2010-12-01,17917,110.91,28,56
2010-12-01,17920,735.91,67,302
2010-12-01,17924,247.25,3,54
2010-12-01,17925,244.08,1,72
2010-12-01,17937,2153.88,18,804
2010-12-01,17949,1314.0,1,120
2010-12-01,17950,253.09,36,162
2010-12-01,17951,391.8,9,214
2010-12-01,17954,98.83,16,59
2010-12-01,17961,569.75,74,131
2010-12-01,17964,261.76,35,195
2010-12-01,17965,156.8,23,62
2010-12-01,17967,123.07,41,80
2010-12-01,17968,277.35,74,160
2010-12-01,17969,125.2,7,131
2010-12-01,17975,621.49,28,190
2010-12-01,17976,353.19,56,106
2010-12-01,17978,300.91999999999996,12,499
2010-12-01,17980,295.2,15,235
2010-12-01,17990,316.0,10,124
2010-12-01,17999,190.34,37,94
2010-12-01,18004,169.47,32,78
2010-12-01,18011,102.78999999999999,28,71
2010-12-01,18016,156.65,19,65
2010-12-01,18037,31.3,6,6
2010-12-01,18041,634.29,88,478
2010-12-01,18043,316.46,59,172
2010-12-01,18044,74.25,6,53
2010-12-01,18050,74.4,5,40
2010-12-01,18055,1751.1200000000001,69,546
2010-12-01,18061,405.16,6,248
2010-12-01,18065,332.27,21,181
2010-12-01,18071,258.95,14,157
2010-12-01,18074,489.6,13,190
2010-12-01,18075,188.4,12,106
2010-12-01,18077,396.33,31,306
2010-12-01,18085,303.9,9,78
2010-12-01,18092,2852.64,10,896
2010-12-01,18097,182.52,7,256
2010-12-01,18102,27834.61,10,6695
2010-12-01,18109,552.75,16,99
2010-12-01,18113,76.32000000000001,1,72
2010-12-01,18116,665.57,127,297
2010-12-01,18118,608.51,134,271
2010-12-01,18119,181.12,29,125
2010-12-01,18141,-35.400000000000006,1,-12
2010-12-01,18144,502.65,6,319
2010-12-01,18156,206.23000000000002,50,73
2010-12-01,18168,425.03999999999996,38,199
2010-12-01,18176,448.65,30,279
2010-12-01,18178,300.65000000000003,16,105
2010-12-01,18193,-20.85,1,-3
2010-12-01,18219,390.06,17,142
2010-12-01,18223,481.79,21,193
2010-12-01,18225,-1.8000000000000007,3,12
2010-12-01,18229,653.2,9,112
2010-12-01,18230,-81.0,1,-12
2010-12-01,18239,438.1,29,208
2010-12-01,18245,365.73,27,297
2010-12-01,18256,-50.099999999999994,4,-70
2010-12-01,18259,376.3,7,116
2010-12-01,18260,230.70000000000002,11,58
2010-12-01,18269,138.9,7,70
2011-01-01,12346,0.0,1,0
2011-01-01,12347,475.39,29,315
2011-01-01,12348,227.44,6,601
2011-01-01,12356,2271.62,36,1216
2011-01-01,12359,547.5,16,144
2011-01-01,12377,626.6,34,340
2011-01-01,12383,639.91,31,587
2011-01-01,12386,143.0,2,140
2011-01-01,12388,431.3,19,204
2011-01-01,12393,639.5,22,298
2011-01-01,12395,-2.95,1,-1
2011-01-01,12402,225.60000000000002,11,94
2011-01-01,12413,415.3,24,176
2011-01-01,12415,7092.9800000000005,47,4758
2011-01-01,12417,291.49,19,103
2011-01-01,12421,157.45,11,104
2011-01-01,12422,238.5,13,113
2011-01-01,12431,384.68,20,110
2011-01-01,12437,337.94999999999993,7,129
2011-01-01,12451,2919.5099999999998,101,2334
2011-01-01,12468,220.59,12,127
2011-01-01,12471,587.7499999999999,14,48
2011-01-01,12472,825.36,42,485
2011-01-01,12474,599.8000000000001,33,289
2011-01-01,12476,549.58,21,131
2011-01-01,12480,816.25,42,367
2011-01-01,12481,603.09,24,413
2011-01-01,12483,507.56,13,292
2011-01-01,12484,1138.67,98,630
2011-01-01,12489,334.93,15,105
2011-01-01,12490,864.22,43,548
2011-01-01,12494,-10.95,1,-1
2011-01-01,12500,344.93999999999994,5,243
2011-01-01,12501,2089.68,149,1722
2011-01-01,12503,-1126.0,1,-1
2011-01-01,12510,681.05,29,294
2011-01-01,12523,102.95,7,43
2011-01-01,12524,337.39,16,392
2011-01-01,12527,132.52,10,113
2011-01-01,12528,493.53,31,281
2011-01-01,12530,387.40000000000003,13,95
2011-01-01,12539,1715.8500000000001,94,1285
2011-01-01,12540,1081.48,31,469
2011-01-01,12553,680.51,38,434
2011-01-01,12557,3417.1200000000003,4,1008
2011-01-01,12559,486.11,20,247
2011-01-01,12574,218.45000000000002,11,61
2011-01-01,12578,1567.51,71,723
2011-01-01,12583,730.16,22,491
2011-01-01,12585,-56.04,9,-20
2011-01-01,12591,452.84999999999997,26,228
2011-01-01,12594,341.0,12,145
2011-01-01,12601,144.26,9,87
2011-01-01,12609,287.93,16,223
2011-01-01,12625,1716.6200000000001,53,909
2011-01-01,12626,1211.85,57,441
2011-01-01,12637,1502.03,72,699
2011-01-01,12643,871.1999999999999,2,578
2011-01-01,12645,369.3,16,235
2011-01-01,12651,114.0,9,78
2011-01-01,12652,914.5300000000001,48,502
2011-01-01,12664,661.58,5,164
2011-01-01,12665,61.75,3,36
2011-01-01,12668,1009.8,50,475
2011-01-01,12672,225.9,10,78
2011-01-01,12673,220.9,23,171
2011-01-01,12681,2951.67,103,1583
2011-01-01,12682,835.11,40,373
2011-01-01,12683,677.39,21,263
2011-01-01,12691,226.2,10,86
2011-01-01,12693,162.05,9,47
2011-01-01,12708,284.62,19,166
2011-01-01,12709,1022.44,16,296
2011-01-01,12712,250.65,11,97
2011-01-01,12720,279.3,19,182
2011-01-01,12724,154.9,11,115
2011-01-01,12726,401.58,19,408
2011-01-01,12727,514.5,12,126
2011-01-01,12728,252.54000000000002,13,122
2011-01-01,12731,3174.4300000000003,46,1617
2011-01-01,12735,779.5699999999999,38,368
2011-01-01,12736,234.0,4,173
2011-01-01,12744,2053.07,56,1091
2011-01-01,12747,303.04,5,88
2011-01-01,12748,418.77,23,132
2011-01-01,12753,-109.8,4,-45
2011-01-01,12764,1693.88,45,386
2011-01-01,12766,686.48,35,411
2011-01-01,12778,134.48,9,117
2011-01-01,12779,613.22,25,288
2011-01-01,12782,626.33,34,221
2011-01-01,12793,413.68,17,230
2011-01-01,12820,170.46,11,146
2011-01-01,12826,542.1,39,533
2011-01-01,12829,167.3,6,250
2011-01-01,12841,517.74,49,276
2011-01-01,12853,410.95,20,133
2011-01-01,12854,373.2,35,160
2011-01-01,12868,469.91,31,287
2011-01-01,12872,221.44,28,116
2011-01-01,12877,100.2,3,36
2011-01-01,12908,-72.0,1,0
2011-01-01,12916,847.85,31,325
2011-01-01,12921,481.7,24,344
2011-01-01,12924,58.190000000000005,2,17
2011-01-01,12935,431.63,27,325
2011-01-01,12939,1933.2,6,552
2011-01-01,12947,171.66,16,233
2011-01-01,12951,306.09000000000003,20,173
2011-01-01,12957,407.03000000000003,29,347
2011-01-01,12970,23.8,8,8
2011-01-01,12971,657.28,17,876
2011-01-01,12980,721.9200000000001,2,64
2011-01-01,12989,810.0,1,648
2011-01-01,12997,287.45,15,107
2011-01-01,13001,1369.8400000000001,35,908
2011-01-01,13002,120.95,7,73
2011-01-01,13004,645.38,49,556
2011-01-01,13008,229.47,14,175
2011-01-01,13047,-2.95,1,-1
2011-01-01,13048,477.61,39,347
2011-01-01,13049,153.78000000000003,7,78
2011-01-01,13050,318.84000000000003,17,190
2011-01-01,13064,203.3,8,60
2011-01-01,13068,165.0,1,100
2011-01-01,13069,340.94,34,250
2011-01-01,13078,745.98,22,182
2011-01-01,13081,3450.29,184,2610
2011-01-01,13082,379.44,7,1032
2011-01-01,13089,5124.58,212,3645
2011-01-01,13090,128.72999999999996,4,21
2011-01-01,13093,2223.91,57,1587
2011-01-01,13094,152.64000000000001,2,144
2011-01-01,13097,771.29,41,344
2011-01-01,13098,589.45,19,197
2011-01-01,13102,708.26,46,606
2011-01-01,13107,559.29,21,463
2011-01-01,13113,992.65,29,289
2011-01-01,13115,-7.95,1,-1
2011-01-01,13117,111.78,8,102
2011-01-01,13126,300.47,18,253
2011-01-01,13141,524.57,30,301
2011-01-01,13144,110.95,3,21
2011-01-01,13148,618.95,92,322
2011-01-01,13155,189.5,11,94
2011-01-01,13158,256.40999999999997,19,135
2011-01-01,13161,112.75,8,29
2011-01-01,13162,709.96,37,892
2011-01-01,13168,632.18,71,365
2011-01-01,13174,692.3000000000001,68,270
2011-01-01,13183,625.04,20,400
2011-01-01,13187,236.02,37,95
2011-01-01,13198,800.19,52,575
2011-01-01,13199,428.4,3,432
2011-01-01,13209,111.35,6,43
2011-01-01,13225,1263.72,8,444
2011-01-01,13230,155.64,44,79
2011-01-01,13233,304.24,17,404
2011-01-01,13246,683.11,35,634
2011-01-01,13253,476.48,16,624
2011-01-01,13263,141.66,39,106
2011-01-01,13267,311.67,16,131
2011-01-01,13280,699.36,65,452
2011-01-01,13284,196.15,13,79
2011-01-01,13310,388.93,27,231
2011-01-01,13313,307.3,17,171
2011-01-01,13319,510.89,28,286
2011-01-01,13324,460.5,5,390
2011-01-01,13328,1308.48,17,680
2011-01-01,13330,335.82,13,198
2011-01-01,13368,35.400000000000006,1,12
2011-01-01,13385,534.57,35,281
2011-01-01,13396,370.92,15,136
2011-01-01,13397,299.92,8,88
2011-01-01,13405,160.05,6,37
2011-01-01,13408,1799.42,35,1288
2011-01-01,13426,302.45,23,341
2011-01-01,13451,401.49,43,260
2011-01-01,13455,-42.04,6,-8
2011-01-01,13458,1468.8300000000002,53,929
2011-01-01,13468,291.85,17,115
2011-01-01,13473,236.16,12,192
2011-01-01,13488,1353.34,72,765
2011-01-01,13491,328.34000000000003,21,152
2011-01-01,13502,114.60000000000001,4,60
2011-01-01,13506,151.7,9,89
2011-01-01,13520,685.12,25,319
2011-01-01,13527,110.45,5,31
2011-01-01,13534,497.15000000000003,26,261
2011-01-01,13538,166.8,3,24
2011-01-01,13551,91.80000000000001,4,12
2011-01-01,13552,313.70000000000005,8,74
2011-01-01,13565,110.17999999999999,13,78
2011-01-01,13576,613.03,16,283
2011-01-01,13593,559.85,39,199
2011-01-01,13599,367.04,10,261
2011-01-01,13600,219.52,19,324
2011-01-01,13614,205.75,9,25
2011-01-01,13615,399.99,23,183
2011-01-01,13629,660.0,3,400
2011-01-01,13634,362.0,34,127
2011-01-01,13656,162.70000000000002,31,113
2011-01-01,13659,1045.4,55,572
2011-01-01,13668,194.56,26,64
2011-01-01,13672,-1.7763568394002505e-15,3,0
2011-01-01,13680,871.48,69,526
2011-01-01,13693,-32.0,4,-6
2011-01-01,13694,4131.98,46,3310
2011-01-01,13700,156.01,23,274
2011-01-01,13703,99.5,1,10
2011-01-01,13707,583.41,32,231
2011-01-01,13709,474.7,30,303
2011-01-01,13715,440.22,51,235
2011-01-01,13742,449.28000000000003,89,276
2011-01-01,13750,325.44,1,96
2011-01-01,13754,156.0,8,82
2011-01-01,13758,422.4,9,152
2011-01-01,13764,499.89,69,282
2011-01-01,13767,670.88,12,192
2011-01-01,13769,300.22,19,163
2011-01-01,13777,207.45,13,110
2011-01-01,13782,191.94,36,108
2011-01-01,13784,174.12,4,300
2011-01-01,13798,4696.33,40,2818
2011-01-01,13815,1012.01,53,608
2011-01-01,13819,408.3,13,546
2011-01-01,13837,113.7,8,62
2011-01-01,13842,303.0,18,88
2011-01-01,13854,615.95,14,241
2011-01-01,13859,201.16,27,129
2011-01-01,13862,415.5,27,305
2011-01-01,13869,574.19,48,261
2011-01-01,13883,-30.6,1,-12
2011-01-01,13890,-5.1,1,-2
2011-01-01,13898,155.93,12,133
2011-01-01,13901,214.4,11,64
2011-01-01,13929,373.05,2,39
2011-01-01,13963,331.09,19,319
2011-01-01,13969,345.24,19,212
2011-01-01,13982,475.2,27,304
2011-01-01,13983,330.58,32,189
2011-01-01,13984,129.95,4,61
2011-01-01,13993,323.15000000000003,18,120
2011-01-01,13999,307.6,15,160
2011-01-01,14006,304.44,7,236
2011-01-01,14031,1425.51,15,727
2011-01-01,14040,914.05,60,336
2011-01-01,14045,925.35,4,359
2011-01-01,14047,0.0,1,0
2011-01-01,14049,1019.81,111,756
2011-01-01,14051,483.90000000000003,8,154
2011-01-01,14060,654.76,20,747
2011-01-01,14062,1652.27,16,1059
2011-01-01,14068,265.85,22,73
2011-01-01,14085,553.45,58,480
2011-01-01,14088,7544.91,93,1927
2011-01-01,14090,76.32000000000001,1,72
2011-01-01,14092,318.5,19,205
2011-01-01,14099,234.62,19,146
2011-01-01,14101,751.6,3,664
2011-01-01,14113,-102.0,1,-24
2011-01-01,14114,195.13,11,89
2011-01-01,14130,483.86,66,258
2011-01-01,14133,318.0,16,152
2011-01-01,14135,864.86,28,1190
2011-01-01,14146,-1241.43,35,-551
2011-01-01,14156,16774.72,41,6198
2011-01-01,14167,148.35,16,39
2011-01-01,14175,262.98,16,106
2011-01-01,14176,121.20000000000002,4,48
2011-01-01,14180,521.1,27,70
2011-01-01,14185,197.65,3,6
2011-01-01,14189,639.54,37,646
2011-01-01,14209,347.95000000000005,16,97
2011-01-01,14210,363.66,22,238
2011-01-01,14215,744.3100000000001,43,349
2011-01-01,14217,172.2,8,34
2011-01-01,14221,312.95,18,169
2011-01-01,14224,244.3,39,99
2011-01-01,14229,360.37,20,175
2011-01-01,14233,100.85,6,47
2011-01-01,14238,146.85,8,111
2011-01-01,14239,159.60000000000002,9,48
2011-01-01,14242,138.35,8,53
2011-01-01,14243,328.4,21,150
2011-01-01,14248,302.58,8,102
2011-01-01,14257,620.14,39,424
2011-01-01,14258,3120.2200000000003,31,1798
2011-01-01,14270,492.65000000000003,29,197
2011-01-01,14290,-7.2,2,-2
2011-01-01,14292,-12.15,3,-3
2011-01-01,14295,-11.5,2,-2
2011-01-01,14298,3153.1,96,3476
2011-01-01,14299,548.3,17,176
2011-01-01,14307,487.45000000000005,31,310
2011-01-01,14309,-32.85,6,-14
2011-01-01,14312,309.55,15,71
2011-01-01,14320,217.83,23,149
2011-01-01,14321,326.82,29,645
2011-01-01,14329,1547.58,76,740
2011-01-01,14334,352.42,22,318
2011-01-01,14341,319.73,23,201
2011-01-01,14368,155.0,8,36
2011-01-01,14389,-12.54,6,-8
2011-01-01,14395,380.68,35,171
2011-01-01,14401,304.74,5,98
2011-01-01,14404,243.0,16,94
2011-01-01,14409,337.3,11,253
2011-01-01,14415,235.60000000000002,26,74
2011-01-01,14426,688.12,44,461
2011-01-01,14428,203.55,24,56
2011-01-01,14439,2661.24,32,526
2011-01-01,14440,529.01,18,191
2011-01-01,14441,-32.849999999999994,1,-3
2011-01-01,14442,645.08,30,255
2011-01-01,14450,161.03,11,81
2011-01-01,14462,109.30000000000001,3,34
2011-01-01,14467,131.7,15,37
2011-01-01,14472,334.26,29,187
2011-01-01,14501,66.93,4,45
2011-01-01,14502,146.51,39,64
2011-01-01,14505,305.62,45,93
2011-01-01,14514,255.25,26,121
2011-01-01,14525,264.65,7,135
2011-01-01,14527,739.23,68,150
2011-01-01,14532,182.8,9,24
2011-01-01,14534,351.37,26,152
2011-01-01,14541,479.25,54,309
2011-01-01,14543,303.8,6,76
2011-01-01,14548,326.4,2,128
2011-01-01,14553,201.94,23,131
2011-01-01,14560,152.25,4,39
2011-01-01,14572,320.68,51,181
2011-01-01,14587,220.85,79,155
2011-01-01,14595,163.8,5,76
2011-01-01,14606,1446.22,171,781
2011-01-01,14616,237.6,1,48
2011-01-01,14618,211.8,5,92
2011-01-01,14646,26476.68,174,20300
2011-01-01,14653,344.81,29,305
2011-01-01,14657,416.08,60,209
2011-01-01,14659,593.17,49,323
2011-01-01,14662,101.05,21,67
2011-01-01,14667,305.81,24,217
2011-01-01,14669,842.45,106,488
2011-01-01,14672,285.28000000000003,34,147
2011-01-01,14680,2506.63,35,1117
2011-01-01,14688,488.73,35,391
2011-01-01,14692,250.1,26,121
2011-01-01,14696,293.63,16,147
2011-01-01,14701,396.45,55,143
2011-01-01,14702,640.7,43,151
2011-01-01,14709,398.05,21,133
2011-01-01,14713,222.24,35,146
2011-01-01,14715,137.95,13,82
2011-01-01,14732,203.10000000000002,10,58
2011-01-01,14733,1992.78,48,726
2011-01-01,14735,654.2,21,208
2011-01-01,14738,204.77,11,83
2011-01-01,14739,229.56,6,224
2011-01-01,14744,492.03,10,340
2011-01-01,14748,-103.96000000000001,3,-31
2011-01-01,14755,488.46,27,238
2011-01-01,14761,97.5,7,58
2011-01-01,14769,523.98,35,403
2011-01-01,14770,278.6,17,180
2011-01-01,14776,558.36,22,684
2011-01-01,14779,348.15,34,70
2011-01-01,14782,200.10000000000002,6,114
2011-01-01,14784,114.68,4,56
2011-01-01,14794,179.1,9,34
2011-01-01,14796,264.76,50,207
2011-01-01,14800,537.99,50,412
2011-01-01,14805,109.25,19,29
2011-01-01,14810,146.55,16,64
2011-01-01,14828,582.0,5,968
2011-01-01,14849,456.89,23,315
2011-01-01,14867,300.74,15,118
2011-01-01,14889,135.9,10,90
2011-01-01,14895,-45.65,3,-7
2011-01-01,14898,157.2,6,96
2011-01-01,14911,4896.8,133,2494
2011-01-01,14916,295.05,15,243
2011-01-01,14961,-16.65,3,-7
2011-01-01,14970,337.5,5,50
2011-01-01,14976,155.95,16,27
2011-01-01,14978,689.54,65,189
2011-01-01,15002,261.5,24,138
2011-01-01,15005,99.14999999999999,37,51
2011-01-01,15023,577.3,63,357
2011-01-01,15033,570.07,61,361
2011-01-01,15034,583.45,43,184
2011-01-01,15039,2707.2,113,1519
2011-01-01,15044,263.0,14,87
2011-01-01,15046,770.1999999999999,37,382
2011-01-01,15052,215.78,27,82
2011-01-01,15057,1131.0,22,614
2011-01-01,15058,299.32,60,131
2011-01-01,15059,185.73,29,73
2011-01-01,15061,2655.85,24,1710
2011-01-01,15078,379.7,18,170
2011-01-01,15079,367.29,23,235
2011-01-01,15093,1220.4,21,628
2011-01-01,15100,142.35,1,13
2011-01-01,15101,-7.5,1,-2
2011-01-01,15107,93.15,6,52
2011-01-01,15110,169.65,9,69
2011-01-01,15139,122.1,8,102
2011-01-01,15144,378.32,19,264
2011-01-01,15159,837.14,32,520
2011-01-01,15164,173.39000000000001,15,49
2011-01-01,15167,163.0,39,67
2011-01-01,15171,1034.5,5,190
2011-01-01,15174,135.75,11,145
2011-01-01,15179,1285.6200000000001,44,1244
2011-01-01,15189,668.01,7,205
2011-01-01,15194,630.72,35,456
2011-01-01,15197,-419.4,1,-12
2011-01-01,15213,325.05,22,270
2011-01-01,15215,-29.849999999999998,2,-3
2011-01-01,15218,581.66,28,296
2011-01-01,15222,585.0,5,440
2011-01-01,15227,318.23,16,173
2011-01-01,15235,374.2,27,278
2011-01-01,15262,178.95000000000002,10,73
2011-01-01,15266,119.3,6,18
2011-01-01,15271,253.1,16,86
2011-01-01,15281,741.92,50,510
2011-01-01,15290,334.5,9,230
2011-01-01,15291,681.0500000000001,26,167
2011-01-01,15296,1199.33,61,679
2011-01-01,15298,475.48,21,517
2011-01-01,15311,5475.65,153,3327
2011-01-01,15316,165.0,1,100
2011-01-01,15326,311.71,29,386
2011-01-01,15339,257.9,40,159
2011-01-01,15346,252.42000000000002,17,144
2011-01-01,15358,1060.54,72,1025
2011-01-01,15365,208.61,12,85
2011-01-01,15370,184.2,8,80
2011-01-01,15373,8.550000000000011,6,9
2011-01-01,15379,1119.23,69,908
2011-01-01,15395,107.45,7,17
2011-01-01,15415,572.8100000000001,46,575
2011-01-01,15422,97.7,6,38
2011-01-01,15443,437.71,51,182
2011-01-01,15447,155.17000000000002,9,85
2011-01-01,15448,494.64,28,232
2011-01-01,15464,1048.85,155,350
2011-01-01,15465,784.3499999999999,8,117
2011-01-01,15485,328.54,20,187
2011-01-01,15497,968.1,10,526
2011-01-01,15498,2527.92,126,1628
2011-01-01,15510,250.0,1,2
2011-01-01,15513,1100.76,31,758
2011-01-01,15518,616.0,59,413
2011-01-01,15527,358.9,9,117
2011-01-01,15529,249.43,58,210
2011-01-01,15535,241.54000000000002,33,78
2011-01-01,15547,238.67,32,167
2011-01-01,15549,904.6,57,388
2011-01-01,15569,288.5,7,182
2011-01-01,15570,487.70000000000005,30,198
